keyword,market,search_date,rank,domain,url,page_title,page_type,manufacturer_or_distributor,country,key_observation
Chemours Ti-Pure titanium dioxide alternative equivalent,GLOBAL,2026-08-29,7,tio2agents.com,https://tio2agents.com/compare/semiti-902-vs-tipure-r901,SEMITI 902 vs Ti-Pure R-901 — Universal Coatings Rutile | TiO2 Agents,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CHEMOURS-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
Chemours Ti-Pure titanium dioxide alternative equivalent,GLOBAL,2026-08-29,8,tio2agents.com,https://tio2agents.com/compare,"Comparisons — SEMITI vs Ti-Pure, Tronox, Kronos & More | TiO2 Agents",Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CHEMOURS-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
Chemours Ti-Pure titanium dioxide alternative equivalent,GLOBAL,2026-08-29,9,tipure.com,https://www.tipure.com/en/products/coatings,Titanium Dioxide Solutions for Coatings | Ti-Pure™ TiO₂ by Chemours,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CHEMOURS-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
Chemours Ti-Pure titanium dioxide alternative equivalent,GLOBAL,2026-08-29,10,pages.chemours.com,https://pages.chemours.com/rs/509-VCL-038/images/Ti-Pure_Select%20TS-6200_Snapshot%20Coatings.pdf,Ti-Pure® Select TS-6200 Titanium Dioxide — Grade Snapshot,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CHEMOURS-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CITIC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,1,ec.europa.eu,https://ec.europa.eu/competition/mergers/cases/decisions/m8451_3750_3.pdf,"(174) That perception is confirmed by the views expressed by customers with regard to possible alternatives to the four grades offered by the Parties, Chemours and Kronos. When asked to identify credible alternatives (both technically and commercially) for the Parties' grades 8120 and RCL-722, no respondents mentioned ISK's CR-85 or CITIC Jinzhou's CR-300185 (nor any sulphate-based grades for use in paper laminate). While Chemours' grade R-796+ is the grade most often identified as being a credible alternative to Cristal's RCL-722 (all respondents but one), Cristal's grade is most often identified as being a credible alternative to Tronox's 8120. Four out of six respondents (representing 89% of the total EEA market for chloride-based titanium dioxide for use in paper laminate) consider that the Parties' grades are credible alternatives for one another.186",Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CITIC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CITIC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,2,eastmaterials.com,https://www.eastmaterials.com/products/titanium-dioxide/,"Titanium Dioxide (TiO₂) — Rutile & Anatase Pigment Grades for Coatings, Plastics, Paper, Inks, and Cosmetics | East Materials",Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CITIC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CITIC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,3,ema.europa.eu,https://www.ema.europa.eu/en/documents/other/annex-i-use-titanium-dioxide-excipient-human-veterinary-medicines-identification-alternatives-industry-feedback-qwp-experts-ema-questions-final-report-february-2024_en.pdf,TiO2 and alternatives_Industry final report to QWP EMA 2024 COMPRESSED,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CITIC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CITIC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,4,tio2.wiki,https://www.tio2.wiki/products,TiO₂ Wiki – Titanium Dioxide Technical Reference,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CITIC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CITIC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,5,tio2agents.com,https://tio2agents.com/compare,"Comparisons — SEMITI vs Ti-Pure, Tronox, Kronos & More | TiO2 Agents",Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CITIC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CITIC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,6,plasticpipe.org,https://www.plasticpipe.org/common/Uploaded%20files/Technical/PPI-TR-02-2024.pdf,TABLE 6C – TITANIUM DIOXIDE FUNCTIONAL EQUIVALENT -- DRY POWDERS,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CITIC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CITIC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,7,plasticpipe.org,https://www.plasticpipe.org/common/Uploaded%20files/Technical/TR-02-2020.pdf,TABLE 6C – TITANIUM DIOXIDE FUNCTIONAL EQUIVALENT -- DRY POWDERS,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CITIC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CITIC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,8,canada.ca,https://www.canada.ca/en/environment-climate-change/services/evaluating-existing-substances/assessment-titanium-containing-substances-group.html,Assessment - Titanium containing Substances Group - Canada.ca,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CITIC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CITIC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,9,rawchemicalmart.com,https://rawchemicalmart.com/sourcing-chinese-tio2-a-comprehensive-guide-to-chloride-vs-sulfate-processes-and-top-grades/,Sourcing Chinese TiO2: A Comprehensive Guide to Chloride vs. Sulfate Processes and Top Grades - rawchemicalmart.com,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CITIC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CITIC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,10,classictrading.com.pk,https://www.classictrading.com.pk/_files/ugd/c6d3a5_5fab9b288d314e8285a04227ab08b913.pdf?index=true,CIT Profile 2025,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CITIC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CITIC R-5566 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,1,utekcomposites.com,https://www.utekcomposites.com/Product/Titanium-dioxide.html,Titanium Dioxide-ChangZhou UTEK,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CITIC-R5566-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CITIC R-5566 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,2,cqtitaniumdioxide.com,https://www.cqtitaniumdioxide.com/news/titania-tio2-with-high-opacityuv-shieldfactory-direct.html,Titania TiO2 with High Opacity & UV Shield—Factory Direct?,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CITIC-R5566-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CITIC R-5566 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,3,cqtitaniumdioxide.com,https://www.cqtitaniumdioxide.com/news/titania-tio2-high-purity-pigmentbrightnessuv-shielding.html,Titania TiO2 High-Purity Pigment | Brightness & UV Shielding,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CITIC-R5566-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CITIC R-5566 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,4,specialchem.com,https://www.specialchem.com/coatings/product/pangang-titanium-industry-r-5566,R-5566 by Pangang Titanium Industry: Technical Datasheet,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CITIC-R5566-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CITIC R-5566 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,5,orientmiddleeast.com,https://www.orientmiddleeast.com/r5566/,Titanium Dioxide-R5566,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CITIC-R5566-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CITIC R-5566 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,6,cqtitaniumdioxide.com,https://www.cqtitaniumdioxide.com/high-scattering-power-tio2-dongfang-r5566.html,High Scattering Power TiO2 DongFang R5566,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CITIC-R5566-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CITIC R-5566 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,7,peijinchem.com,https://www.peijinchem.com/uploads/29884/files/TDS.pdf?rnd=573,TITA,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CITIC-R5566-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CITIC R-5566 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,8,fengbaigroup.com,https://www.fengbaigroup.com/iw/titanium-dioxide-r-5566/,ספק פיגמנט רוטיל טיטניום דיאוקסיד R-5566,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CITIC-R5566-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CITIC R-5566 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,9,cqtitaniumdioxide.com,https://www.cqtitaniumdioxide.com/news/tio2-high-purity-pigmentphotocatalystfast-supply.html,TiO2 High-Purity Pigment & Photocatalyst | Fast Supply,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CITIC-R5566-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CITIC R-5566 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,10,specialchem.com,https://www.specialchem.com/coatings/supplier/pangang-titanium-industry,Pangang Titanium Industry product offerings for the coatings industry,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CITIC-R5566-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CNNC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,1,industry.gov.au,https://www.industry.gov.au/sites/default/files/adc/public-record/2026-04/699-1-application-applicant-tronox-limited-application-of-investigation-on-titanium-dioxide_2.pdf,PUBLIC RECORD,Official/regulatory,NEITHER / OFFICIAL_OR_RESEARCH,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CNNC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CNNC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,2,kfa-co.com,https://kfa-co.com/titanium-dioxide/,Titanium Dioxide – KFA,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CNNC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CNNC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,3,specialchem.com,https://www.specialchem.com/coatings/supplier/cnnc-hua-yuan-titanium-dioxide/all-products,All products by cnnc hua yuan titanium dioxide for the coatings industry,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CNNC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CNNC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,4,specialchem.com,https://www.specialchem.com/coatings/supplier/cnnc-hua-yuan-titanium-dioxide/all-products?pf=titanium-dioxide,All products by cnnc hua yuan titanium dioxide for the coatings industry,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CNNC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CNNC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,5,chemategroup.com,https://www.chemategroup.com/titanium-dioxide-pigment/,Titanium Dioxide TiO2 Powder Rutile & Anatase Grade,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CNNC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CNNC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,6,tio2.wiki,https://www.tio2.wiki/products,TiO₂ Wiki – Titanium Dioxide Technical Reference,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CNNC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CNNC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,7,ec.europa.eu,https://ec.europa.eu/competition/mergers/cases/decisions/m8451_3750_3.pdf,"(174) That perception is confirmed by the views expressed by customers with regard to possible alternatives to the four grades offered by the Parties, Chemours and Kronos. When asked to identify credible alternatives (both technically and commercially) for the Parties' grades 8120 and RCL-722, no respondents mentioned ISK's CR-85 or CITIC Jinzhou's CR-300185 (nor any sulphate-based grades for use in paper laminate). While Chemours' grade R-796+ is the grade most often identified as being a credible alternative to Cristal's RCL-722 (all respondents but one), Cristal's grade is most often identified as being a credible alternative to Tronox's 8120. Four out of six respondents (representing 89% of the total EEA market for chloride-based titanium dioxide for use in paper laminate) consider that the Parties' grades are credible alternatives for one another.186",Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CNNC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CNNC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,8,tio2agents.com,https://tio2agents.com/compare,"Comparisons — SEMITI vs Ti-Pure, Tronox, Kronos & More | TiO2 Agents",Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CNNC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CNNC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,9,specialchem.com,https://www.specialchem.com/polymer-additives/supplier/cnnc-hua-yuan-titanium-dioxide/all-products,All products by cnnc hua yuan titanium dioxide for the polymers industry,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CNNC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CNNC titanium dioxide alternative equivalent grades,GLOBAL,2026-08-29,10,eastmaterials.com,https://www.eastmaterials.com/products/titanium-dioxide/,"Titanium Dioxide (TiO₂) — Rutile & Anatase Pigment Grades for Coatings, Plastics, Paper, Inks, and Cosmetics | East Materials",Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-BRAND-CNNC-20260829] Brand-level SERP contains official/product/distributor/comparison results; presence does not establish equivalence.
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,2026-08-29,1,kfa-co.com,https://kfa-co.com/product/r-216/,R-216 – KFA,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CNNC-R216-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,2026-08-29,2,industry.gov.au,https://www.industry.gov.au/sites/default/files/adc/public-record/2026-04/699-1-application-applicant-tronox-limited-application-of-investigation-on-titanium-dioxide_2.pdf,PUBLIC RECORD,Official/regulatory,NEITHER / OFFICIAL_OR_RESEARCH,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CNNC-R216-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,2026-08-29,3,kfa-co.com,https://www.kfa-co.com/wp-content/uploads/2025/01/CNNCHuaYuan.pdf,Private Joint Stock Company,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CNNC-R216-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,2026-08-29,4,kfa-co.com,https://www.kfa-co.com/wp-content/uploads/2025/01/R-216.pdf,TITANIUM DIOXIDE,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CNNC-R216-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,2026-08-29,5,specialchem.com,https://www.specialchem.com/coatings/product/cnnc-hua-yuan-titanium-dioxide-r-216,R-216 - CNNC HUA YUAN Titanium Dioxide- Technical Datasheet,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CNNC-R216-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,2026-08-29,6,chemball.com,https://www.chemball.com/factory/2ay67j/,"Cnnc Hua Yuan Titanium Dioxide Co., Ltd.",Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CNNC-R216-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,2026-08-29,7,chemball.com,https://www.chemball.com/factory/2ay67j/product/623c2061a170ce61d98e68a4.html?detail=true,"Cnnc Hua Yuan Titanium Dioxide Co., Ltd.",Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CNNC-R216-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,2026-08-29,8,tio2.pro,https://tio2.pro/index.php/category/manufactures/cnnchy/,CNNCHY - Tio2.Pro,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CNNC-R216-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,2026-08-29,9,rawchemicalmart.com,https://rawchemicalmart.com/precision-formulation-the-premier-guide-to-high-performance-chinese-rutile-tio2-for-exterior-interior-coatings/,Precision Formulation: The Premier Guide to High-Performance Chinese Rutile TiO2 for Exterior & Interior Coatings - rawchemicalmart.com,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CNNC-R216-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
CNNC R-216 alternative equivalent titanium dioxide,GLOBAL,2026-08-29,10,tinoxchem.com,https://tinoxchem.com/products/r-2160,"TINOX R-2160 Rutile titanium dioxide pigment | TDS, Applications & Specifications",Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-CNNC-R216-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
KRONOS 2310 alternative equivalent,GLOBAL,2026-08-29,1,teambridge.com,https://www.teambridge.com/blog/kronos-alternatives,5 best Kronos alternatives for modern workforce management | Teambridge,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-20260829] Unqualified KRONOS query is ambiguous with workforce software; qualified TiO2 query is required and separately captured.
KRONOS 2310 alternative equivalent,GLOBAL,2026-08-29,2,g2.com,https://www.g2.com/products/kronos-cloud/competitors/alternatives,Top 10 Kronos Cloud Alternatives & Competitors in 2026 | G2,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-20260829] Unqualified KRONOS query is ambiguous with workforce software; qualified TiO2 query is required and separately captured.
KRONOS 2310 alternative equivalent,GLOBAL,2026-08-29,3,patentimages.storage.googleapis.com,https://patentimages.storage.googleapis.com/43/c7/b2/ad5496def39dee/US20060229400A1.pdf,US 20060229.400A1,Patent/research,NEITHER / OFFICIAL_OR_RESEARCH,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-20260829] Unqualified KRONOS query is ambiguous with workforce software; qualified TiO2 query is required and separately captured.
KRONOS 2310 alternative equivalent,GLOBAL,2026-08-29,4,byk.com,https://www.byk.com/en/applications?ai%5Bb_action%5D=download&ai%5Bb_rbmedia%5D=75330&type=36710733,STARTING POINT FORMULATION L-SF 36,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-20260829] Unqualified KRONOS query is ambiguous with workforce software; qualified TiO2 query is required and separately captured.
KRONOS 2310 alternative equivalent,GLOBAL,2026-08-29,5,steelgs.com,https://www.steelgs.com/grades/Tool-Die-Steels/4/7750/SS-2310-steel.html,"SS SS 2310 - chemical composition, properties, heat treatment, steel equivalent",Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-20260829] Unqualified KRONOS query is ambiguous with workforce software; qualified TiO2 query is required and separately captured.
KRONOS 2310 alternative equivalent,GLOBAL,2026-08-29,6,byk.com,https://www.byk.com/de/anwendungen?ai%5Bb_action%5D=download&ai%5Bb_rbmedia%5D=75334&type=36710733,STARTING POINT FORMULATION L-SF 24,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-20260829] Unqualified KRONOS query is ambiguous with workforce software; qualified TiO2 query is required and separately captured.
KRONOS 2310 alternative equivalent,GLOBAL,2026-08-29,7,patentimages.storage.googleapis.com,https://patentimages.storage.googleapis.com/f7/fa/6e/eb6fae378ae32c/AU2018243197B2.pdf,(12) STANDARD PATENT,Patent/research,NEITHER / OFFICIAL_OR_RESEARCH,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-20260829] Unqualified KRONOS query is ambiguous with workforce software; qualified TiO2 query is required and separately captured.
KRONOS 2310 alternative equivalent,GLOBAL,2026-08-29,8,chrono24.ca,https://www.chrono24.ca/magazine/iconic-chronograph-calibers-and-how-to-spot-them-p_74733/,Iconic Chronograph Calibers and Their Distinguishing Features - Chrono24 Magazine,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-20260829] Unqualified KRONOS query is ambiguous with workforce software; qualified TiO2 query is required and separately captured.
KRONOS 2310 alternative equivalent,GLOBAL,2026-08-29,9,byk.com,https://www.byk.com/ja/applications?ai%5Bb_action%5D=download&ai%5Bb_rbmedia%5D=75329&type=36710733,STARTING POINT FORMULATION L-SF 34,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-20260829] Unqualified KRONOS query is ambiguous with workforce software; qualified TiO2 query is required and separately captured.
KRONOS 2310 alternative equivalent,GLOBAL,2026-08-29,10,forbes.com,https://www.forbes.com/sites/thomaswojtowicz/2024/07/05/patek-philippe-and-the-lemania-2310-calibre/,Patek Philippe Chronographs And The Lemania 2310 Calibre,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-20260829] Unqualified KRONOS query is ambiguous with workforce software; qualified TiO2 query is required and separately captured.
KRONOS 2310 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,1,kronosww.com,https://www.kronosww.com/grade/kronos-2310/,"KRONOS 2310 titanium dioxide - KRONOS Worldwide, Inc",Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-TIO2-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
KRONOS 2310 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,2,kronosww.com,https://www.kronosww.com/page_part/tmp-and-tme-free-grades/,"TMP- and TME-free Grades - KRONOS Worldwide, Inc",Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-TIO2-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
KRONOS 2310 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,3,tio2.wiki,https://www.tio2.wiki/products/kronos-2310,Kronos 2310 – Kronos TiO₂ | TiO₂ Wiki,Corporate/content page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-TIO2-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
KRONOS 2310 titanium dioxide alternative equivalent,GLOBAL,2026-08-29,4,kronosww.com,https://www.kronosww.com/wp-content/uploads/2022/08/KRONOS_ListofGrades_2025_web.pdf,KRONOS Titanium Dioxide,Product/grade/datasheet page,MANUFACTURER / SUPPLIER / OTHER,MULTIPLE / UNAVAILABLE,[source_id=SERP-REV-GRADE-KRONOS2310-TIO2-20260829] Grade-level SERP reviewed; datasheets/product/comparison results require TDS and application validation before any equivalence claim.
