query,market,language,search_date,rank,page_title,url,domain,source_id,raw_excerpt
Ti-Pure R-706 alternative equivalent,GLOBAL,EN,2026-08-29,6,"Tires Pyrolysis - The Chemours Company (Chemours), a global leader in Thermal & Specialized Solutions, Titanium Technologies, and Advanced Performance Materials, has introduced Ti-Pure™ TS-6706, a TMP- and TME-free alternative to its widely used Ti-Pure™ R-706. This launch offers a regulatory-compliant solution while maintaining the high-performance characteristics essential for coatings applications 24-02-2025 • Polyestertime",https://www.polyestertime.com/tires-pyrolysis/,polyestertime.com,SERP-REV-GRADE-R706-20260829,"Tires Pyrolysis - The Chemours Company (Chemours), a global leader in Thermal & Specialized Solutions, Titanium Technologies, and Advanced Performance Materials, has introduced Ti-Pure™ TS-6706, a TMP- and TME-free alternative to its widely used Ti-Pure™ R-706. This launch offers a regulatory-compliant solution while maintaining the high-performance characteristics essential for coatings applications 24-02-2025 • Polyestertime (https://www.polyestertime.com/tires-pyrolysis/) citeturn34search5 [wordlim: 200] Published: 1.5 years ago; Crawled: 2 days ago; #### The Chemours Company (Chemours), a global leader in Thermal & Specialized Solutions, Titanium Technologies, and Advanced Performance Materials, has introduced Ti-Pure™ TS-6706, a TMP- and TME-free alternative to its widely used Ti-Pure™ R-706. # Chemours Unveils Ti-Pure™ TS-6706: A TMP/TME-Free Alternative to Ti-Pure™ R-706 ####"
Ti-Pure R-706 alternative equivalent,GLOBAL,EN,2026-08-29,7,TiO2Basics for Paint Appearance and Performance | PCI Magazine,https://www.pcimag.com/articles/83622-tio2basics-for-paint-appearance-and-performance,pcimag.com,SERP-REV-GRADE-R706-20260829,"TiO2Basics for Paint Appearance and Performance | PCI Magazine (https://www.pcimag.com/articles/83622-tio2basics-for-paint-appearance-and-performance) citeturn34search6 [wordlim: 200] Crawled: yesterday; Ti-Pure R-706 and R-902 are recommended for use when a single pigment is required to perform well in both interior and exterior gloss and semigloss systems. ... Ti-Pure R-706 is the most widely applicable grade, possessing a combination of exceptionally high gloss and excellent exterior durability unique in the industry. Although high hiding is important in all coatings, grade choice often depends on the gloss level and exterior durability required. Ti-Pure R-706 is the most widely applicable grade, possessing a combination of exceptionally high gloss and excellent exterior durability unique in the industry. It can be used in both interior and exterior coatings where this combination"
Ti-Pure R-706 alternative equivalent,GLOBAL,EN,2026-08-29,8,Titanium Dioxide for Architectural & Automative Coatings | R-706 | TiO₂,https://www.tipure.com/en/products/coatings/r-706,tipure.com,SERP-REV-GRADE-R706-20260829,"Titanium Dioxide for Architectural & Automative Coatings | R-706 | TiO₂ (https://www.tipure.com/en/products/coatings/r-706) citeturn34search7 [wordlim: 200] Crawled: last week; Ti-Pure™ R-706 is a rutile titanium dioxide (TiO₂) pigment that is a benchmark grade for interior and exterior coatings. # Ti-Pure™ R-706 Image: person climbing a ladder against a home exterior with paint can ## Consistency and Flexibility When Appearances Matter Ti-Pure™ R-706 is a rutile titanium dioxide (TiO₂) pigment that is a benchmark grade for interior and exterior coatings. It provides flexibility and reliability for applications and formulations where appearance is critical. ### Features and Benefits Manufactured via a proprietary chloride process, Ti-Pure™ R-706 features: * Tight particular size control for color match confidence * Blue undertone for maximum flexibility in formulated color"
Ti-Pure R-706 alternative equivalent,GLOBAL,EN,2026-08-29,9,科慕发布 Ti-Pure™（淳泰™）TS-6706——旗舰通用产品 Ti-Pure™（淳泰™）R-706 的不含 TMP 和 TME 的版本 | Chemours,https://www.chemours.cn/news-media-center/all-news/press-releases/2025/chemours-launches-ti-pure-ts-6706-a-tmp-tme-free-version-of-flagship-universal-grade-ti-pure-r-706,chemours.cn,SERP-REV-GRADE-R706-20260829,科慕发布 Ti-Pure™（淳泰™）TS-6706——旗舰通用产品 Ti-Pure™（淳泰™）R-706 的不含 TMP 和 TME 的版本 | Chemours (https://www.chemours.cn/news-media-center/all-news/press-releases/2025/chemours-launches-ti-pure-ts-6706-a-tmp-tme-free-version-of-flagship-universal-grade-ti-pure-r-706) citeturn34search8 [wordlim: 200] Published: 1.5 years ago; Crawled: yesterday; # 科慕发布 Ti-Pure™（淳泰™）TS-6706——旗舰通用产品 Ti-Pure™（淳泰™）R-706 的不含 TMP 和 TME 的版本 Ti-Pure™（淳泰™）TS-6706 属于科慕 Ti-Pure™（淳泰™）可持续系列 (TS) 的一部分，旨在应对不断变化的监管环境和提供满足客户需求的解决方案。可持续系列致力于在循环性、气候影响、卫生和健康以及资源效率这四大支柱领域进行创新。 Ti-Pure™（淳泰™）TS-6706 可以作为 Ti-Pure™（淳泰™）R-706 的替代产品，但无需费力重新配方，因为它保留了使原版产品通用于涂料行业的物理属性，即高光泽度、优异耐久性、蓝色底色和遮盖力，而且它更容易分散和浸润。Ti-Pure™（淳泰™）R-706 因其在水性、溶剂型和粉末配方中的灵活运用而备受配方设计师珍视，而 Ti-Pure™（淳泰™）TS-6706 同样具有这种灵活性和重要属性。 为了确保最佳性能并满足严格的客户要求，Ti-Pure™（淳泰™）TS-6706 在建筑和工业涂料系统中均进行了测试，包括溶剂和水性测试。Ti-Pure™（淳泰™）TS-6706 还就其对关键参数的影响进行了评估，如液体涂料的粘度稳定性，以及涂料应用后的颜色、光泽度、着色强度、遮盖力和机械强度。---------
Ti-Pure R-706 alternative equivalent,GLOBAL,EN,2026-08-29,10,"Titanium Dioxide R706 | THIPHACHEM | Paint additives, Plastic additives",https://thiphachem.com/product/titanium-dioxide-r706/?lang=en,thiphachem.com,SERP-REV-GRADE-R706-20260829,"Titanium Dioxide R706 | THIPHACHEM | Paint additives, Plastic additives (https://thiphachem.com/product/titanium-dioxide-r706/?lang=en) citeturn34search9 [wordlim: 200] Crawled: 5 months ago; * Product’s name: Titanium Dioxide R706, Tipure R706 --------------------------------------------------------------------------------"
titanium dioxide distributor,GLOBAL,EN,2026-08-29,1,Bharat Enterprises | Titanium Dioxide Distributor | Ti-Pure Products,https://bharatenterprises.org/,bharatenterprises.org,SERP-REV-BUY-DISTRIBUTOR-20260829,"Bharat Enterprises | Titanium Dioxide Distributor | Ti-Pure Products (https://bharatenterprises.org/) citeturn22search0 [wordlim: 200] Crawled: 4 days ago; Bharat Enterprises is a leading B2B distributor of Titanium Dioxide (TiO₂), serving SME and MSME manufacturers across paints, plastics, PVC, footwear, cosmetics, and industrial sectors. ... Bharat Enterprises is a leading North India–based distributor of Titanium Dioxide (TiO₂), operating in the high-volume, performance-driven industrial raw materials market. Trusted B2B Distributor | Serving North India # India's Trusted Titanium Dioxide Distribution Partner Reliable supply. Competitive pricing. Industrial-scale execution across North India. Bharat Enterprises is a leading B2B distributor of Titanium Dioxide (TiO₂), serving SME and MSME manufacturers across paints, plastics, PVC, footwear, cosmetics, and industrial sectors. R"
titanium dioxide distributor,GLOBAL,EN,2026-08-29,2,Home 2 - PODIUM GROUP LLC,https://podiumgroupllc.com/,podiumgroupllc.com,SERP-REV-BUY-DISTRIBUTOR-20260829,"Home 2 - PODIUM GROUP LLC (https://podiumgroupllc.com/) citeturn22search1 [wordlim: 200] Crawled: 3 weeks ago; National Distributor of Titanium Dioxide and Industrial Chemical Materials #### Call Us At 1-888-311-0011 ## Leading Wholesale Distributor of Titanium Dioxide, TiO2 Industrial Chemical Suppliers in the USA REQUEST QUOTE ## ## Your Trusted Partner for High-Grade Titanium Dioxide Solutions. Industrial Chemical Suppliers in the USA Request Quote ## ## Reliable Titanium Dioxide Distribution for Every Industry Need. Industrial Chemical Suppliers in the USA Request Quote ## ## Premium Titanium Dioxide for Unmatched Quality and Performance. Industrial Chemical Suppliers in the USA REQUEST QUOTE ## ## Powering Innovation with Quality Titanium Dioxide Products Industrial Chemical Suppliers in the USA REQUEST QUOTE ## ## High-Qua"
titanium dioxide distributor,GLOBAL,EN,2026-08-29,3,"Trader - Wholesaler / Distributor of Titanium Dioxide Rutile by Shankar Chemicals, New Delhi",https://www.shankarchemical.com/,shankarchemical.com,SERP-REV-BUY-DISTRIBUTOR-20260829,"Trader - Wholesaler / Distributor of Titanium Dioxide Rutile by Shankar Chemicals, New Delhi (https://www.shankarchemical.com/) citeturn22search2 [wordlim: 200] Crawled: yesterday; * Nature of Business Trader - Wholesaler/Distributor ... * Titanium Dioxide Powder Shankar Chemicals Bawana, New Delhi, Delhi GST No. 07BVKPD0698F1ZI TrustSEAL Verified Payment Protected Call 07942553121 95% Response Rate SEND EMAIL Titanium Dioxide Anatase Price: ₹ 270 / Kg Get Best Quote Titanium Dioxide opati Price: ₹ 255 / Kg Get Best Quote Rutile Titanium Dioxide Atr 315 Price: ₹ 215 / Kg Get Best Quote Precipitated Barium Sulphate Price: ₹ 70 / Kg Get Best Quote Caustic Soda Flakes Price: ₹ 62 / Kg Get Best Quote Optical Brightener Powder Price: ₹ 3,800 / Kg Get Best Quote Titanium Dioxide Thr218 Price: ₹ 220 / Kg Get Best Quote About Company * Nature of Business Tr"
titanium dioxide distributor,GLOBAL,EN,2026-08-29,4,Shankar Chem India - Trader - Wholesaler / Distributor of Titanium Dioxide from New Delhi,https://www.shankarchemindia.com/,shankarchemindia.com,SERP-REV-BUY-DISTRIBUTOR-20260829,"Shankar Chem India - Trader - Wholesaler / Distributor of Titanium Dioxide from New Delhi (https://www.shankarchemindia.com/) citeturn22search3 [wordlim: 200] Crawled: 4 months ago; * Nature of Business Trader - Wholesaler/Distributor ... We ""Shankar Chem India"" are the leading wholesale trader, exporter and importer of Titanium Dioxide, Barium Sulphate, Natural Calcium Carbonate, Glass Beads, EVA Resin, Bentonite Powder, Hydrocarbon Resin, etc. Shankar Chem India Pooth Khurd, New Delhi, Delhi GST No. 07BVKPD0922N1ZI TrustSEAL Verified Call 08047806752 56% Response Rate SEND EMAIL Kronos 2450 Titanium Dioxide Price: ₹ 320 / Kg Get Best Quote R-105 Titanium Dioxide Price: ₹ 315 / Kg Get Best Quote Titanium Dioxide Powder Price: ₹ 300 / Kg Get Best Quote R-902+ Ti-Pure Titanium Dioxide Price: ₹ 315 / Kg Get Best Quote Kmml Kemox Rc 822 Titanium Dioxide Price: ₹ 270"
titanium dioxide distributor,GLOBAL,EN,2026-08-29,5,"Titanium Dioxide Trader - Wholesaler / Distributor | Laxmi Chemical, New Delhi",https://www.laxmichemical.in/,laxmichemical.in,SERP-REV-BUY-DISTRIBUTOR-20260829,"Titanium Dioxide Trader - Wholesaler / Distributor | Laxmi Chemical, New Delhi (https://www.laxmichemical.in/) citeturn22search4 [wordlim: 200] Crawled: today; Established in the year of 2017, we ""Laxmi Chemical"" are Trader, Wholesaler and Distributor of Titanium Dioxide, Optical Brightener, Red Pigment Powder etc. * PB 15 3 Alpha Blue Pigment Powder * PB 15 Sudan Blue Pigment Powder * PB 15 1 Alpha Blue Pigment Powder * 15 0 Alpha Blue Pigment Powder View All Products ### Laxmi Chemical Established in the year of 2017, we ""Laxmi Chemical"" are Trader, Wholesaler and Distributor of Titanium Dioxide, Optical Brightener, Red Pigment Powder etc. We direct all our activities to cater the expectations of customers by providing them excellent quality products as per their gratification. Moreover, we follow moral business policies and crystal pure transparency in all our tra"
titanium dioxide distributor,GLOBAL,EN,2026-08-29,6,"Trader - Wholesaler / Distributor of Titanium Dioxide by Shiv Chemical, New Delhi",https://www.shivchemical.co.in/,shivchemical.co.in,SERP-REV-BUY-DISTRIBUTOR-20260829,"Trader - Wholesaler / Distributor of Titanium Dioxide by Shiv Chemical, New Delhi (https://www.shivchemical.co.in/) citeturn22search5 [wordlim: 200] Crawled: today; * Nature of Business Trader - Wholesaler/Distributor ... We “Shiv Chemical” are the leading Wholesale, Trader of an extensive array of Titanium Dioxide, Industrial Powder, Whitening Agent And Powder, Lithopone Powder, Anti Moisture Powder etc. Shiv Chemical Bawana, New Delhi, Delhi GST No. 07AREPG3494P1Z9 TrustSEAL Verified Payment Protected Call 08043821011 98% Response Rate SEND EMAIL Anatase Titanium Dioxide Price: ₹ 208 / Kilogram Get Best Quote Phillips Carbon Black N220 Price: ₹ 114 / Kg Get Best Quote Kronos 2450 Titanium Dioxide Price: ₹ 295 / Kg Get Best Quote Titanium Dioxide Rutile Powder Price: ₹ 200 / Kg Get Best Quote Kronos 2220 Titanium Dioxide Price: ₹ 308 / Kg KRONOS 2220 is the le"
titanium dioxide distributor,GLOBAL,EN,2026-08-29,7,"Buy Titanium Dioxide (TiO2) Supplier & Distributor | Connection Chemical, LP",https://www.connectionchemical.com/titanium-dioxide/,connectionchemical.com,SERP-REV-BUY-DISTRIBUTOR-20260829,"Buy Titanium Dioxide (TiO2) Supplier & Distributor | Connection Chemical, LP (https://www.connectionchemical.com/titanium-dioxide/) citeturn22search6 [wordlim: 200] Published: 7.1 years ago; Crawled: 2 months ago; Connection Chemical is a supplier and distributor of Titanium Dioxide (TiO2). # Titanium Dioxide Anatase (TiO2) CAS# | Color | Formula | Molar Mass --- | --- | --- | --- 13463-67-7 | White | TiO2 | 79.866 g/mol Synonyms: TiO2, a-TiO2, Titanium(IV) oxide, Titania Product Description: Titanium Dioxide or TiO2 is an inorganic white pigment found in an array of end uses. Titanium Dioxide is a odorless white crystalline solid that is stable and relatively insoluble and nonflammable. Titanium Dioxide exists in different crystalline structures, rutile and anatase are the most commonly used commercially. Connection Chemical carries a wide arrange of Titanium Dioxide or"
titanium dioxide distributor,GLOBAL,EN,2026-08-29,8,Titanium Dioxide - Distributor & Supplier | CAS 13463-67-7 | Todini Chemicals,https://www.todini.com/chemicals/metals-specialty/titanium-dioxide,todini.com,SERP-REV-BUY-DISTRIBUTOR-20260829,"Titanium Dioxide - Distributor & Supplier | CAS 13463-67-7 | Todini Chemicals (https://www.todini.com/chemicals/metals-specialty/titanium-dioxide) citeturn22search7 [wordlim: 200] Crawled: 8 months ago; ## Distributor of titanium dioxide ... Todini Chemicals is a distributor of chemical products, specialising in salts and non-ferrous metal oxides such as titanium(iv) oxide, titanium bioxide. Home / Other Chemicals / Titanium Dioxide # Titanium Dioxide ### Availability Different varieties of titanium dioxide are normally available: CAKE WHITE or DWG or SHLW or STD CAKE or STD R or WHITE R. ### Formula TiO2 ### CAS 13463-67-7 Ask now for a quotation ## Distributor of titanium dioxide ### Description Information not available ### Appearance Titanium dioxide is an odourless white-gray solid. ### Solubility Titanium dioxide is insoluble in water. ### Uses Titanium dioxide"
titanium dioxide distributor,GLOBAL,EN,2026-08-29,9,Home - K77 Trade Inc. Titanium Dioxide,https://k77trade.com/,k77trade.com,SERP-REV-BUY-DISTRIBUTOR-20260829,"Home - K77 Trade Inc. Titanium Dioxide (https://k77trade.com/) citeturn22search8 [wordlim: 200] Published: 3.0 years ago; Crawled: 2 weeks ago; Image: K77 Trade - North American Titanium Dioxide Distributor ... ""Industrial Titanium Dioxide is a chemical compound naturally occurring oxide of titanium with the chemical formula TiO2. # K77 Trade Titanium Dioxide ## Excellence in Distributing Premium Chloride and Sulfate Rutile TiO2 Request a Quote # K77 Trade Titanium Dioxide ## Excellence in Distributing Premium Chloride and Sulfate Rutile TiO2 Request a Quote ### our vision Leveraging our technical knowledge and expertise in Titanium Dioxide industry, we are at K77 Trade equipped to meet the diverse needs of our customers. As a stocking distributor, we maintain warehouses in both the United States and Canada, ensuring swift deliveries throughout North America. ## Read more Im"
titanium dioxide distributor,GLOBAL,EN,2026-08-29,10,"Support, Sales, & More Information for Ti-Pure™ Solutions",https://www.tipure.com/en/support,tipure.com,SERP-REV-BUY-DISTRIBUTOR-20260829,"Support, Sales, & More Information for Ti-Pure™ Solutions (https://www.tipure.com/en/support) citeturn22search9 [wordlim: 200] Crawled: 3 weeks ago; We’re ready to partner with you to create best-in-class products through titanium dioxide innovation. ... Ti-Pure™ Brand Global Distributors Find a Ti-Pure™ distributor near you. # The Highest Standard of Partnership ##### Collaboration to move your business forward. We reliably deliver time tested, market trusted TiO₂ solutions to our customers across coatings, plastics, and laminates applications. We’re ready to partner with you to create best-in-class products through titanium dioxide innovation. Contact us today for dedicated support, technical expertise, and so much more. Buy Ti-Pure™ TiO₂ Online Order Ti-Pure™ products quickly and easily through Ti-Pure™ Flex, our online buying portal. Not a member? Request access to get started"
titanium dioxide equivalent grade,GLOBAL,EN,2026-08-29,1,TiO₂ Wiki – Titanium Dioxide Technical Reference,https://www.tio2.wiki/products,tio2.wiki,SERP-REV-BUY-EQUIVALENT-GRADE-20260829,TiO₂ Wiki – Titanium Dioxide Technical Reference (https://www.tio2.wiki/products) citeturn26search0 [wordlim: 200] Crawled: today; R-900 rutile Chemours • United States General-purpose chloride rutile TiO₂ for interior and exterior coatings with balanced optical properties.architectural coatingsindustrial coatings R-902+rutile Chemours • United States A chloride-process rutile TiO₂ with alumina and silica surface treatment for coatings requiring excellent durability and gloss retention.architectural coatingsindustrial coatings+1 R-960 rutile Chemours • United States A highly durable chloride-process rutile TiO₂ designed for exterior applications with superior weathering resistance.automotive coatingsindustrial coatings R-706 rutile Chemours • United States A chloride-process rutile TiO₂ with excellent dispersibility for plastics and masterbatch applications.plasticsindustrial coatings
titanium dioxide equivalent grade,GLOBAL,EN,2026-08-29,2,TABLE 6A – TITANIUM DIOXIDE,https://www.plasticpipe.org/common/Uploaded%20files/Technical/TR-02-2023.pdf,plasticpipe.org,SERP-REV-BUY-EQUIVALENT-GRADE-20260829,"TABLE 6A – TITANIUM DIOXIDE (https://www.plasticpipe.org/common/Uploaded%20files/Technical/TR-02-2023.pdf) citeturn26search12 [wordlim: 200] Published: 3.2 years ago; Crawled: 3.2 years ago; TABLE 6B – TITANIUM DIOXIDE FUNCTIONAL EQUIVALENT -- LIQUID DISPERSED Titanium Dioxide Functional Equivalent - Liquid Dispersed <table id=""e3""> <tr> <th>Manufacturer</th> <th>Product</th> <th>Limitations</th> <th>Range, phr</th> </tr> <tr><td>ColorMatrix Corp.</td><td>CC10201254, White</td><td>Note 1</td><td>0.60 - 2.00</td></tr> <tr><td>ColorMatrix Corp.</td><td>CC10201255, White</td><td>Note 1</td><td>0.70 - 1.00</td></tr> <tr><td>ColorMatrix Corp.</td><td>CC10201265, Blue</td><td>Note 1</td><td>0.70 - 1.10</td></tr> <tr><td>ColorMatrix Corp.</td><td>CC10201269, White</td><td>Note 1</td><td>0.60 - 1.40</td></tr> <tr><td>ColorMatrix Corp.</td><td>CC10201270, White</td><td>Note 1</td><td>0.60 -"
titanium dioxide equivalent grade,GLOBAL,EN,2026-08-29,3,TABLE 6C – TITANIUM DIOXIDE FUNCTIONAL EQUIVALENT -- DRY POWDERS,https://www.plasticpipe.org/common/Uploaded%20files/Technical/PPI-TR-02-2024.pdf,plasticpipe.org,SERP-REV-BUY-EQUIVALENT-GRADE-20260829,"TABLE 6C – TITANIUM DIOXIDE FUNCTIONAL EQUIVALENT -- DRY POWDERS (https://www.plasticpipe.org/common/Uploaded%20files/Technical/PPI-TR-02-2024.pdf) citeturn26search13 [wordlim: 200] Published: 2.4 years ago; TABLE 6C – TITANIUM DIOXIDE FUNCTIONAL EQUIVALENT -- DRY POWDERS TABLE 6C – TITANIUM DIOXIDE FUNCTIONAL EQUIVALENT -- DRY POWDERS Note – PPI Range Composition requires 0.5 phr minimum titanium dioxide content meeting the requirements of Section III Part A.5. Functional equivalents must demonstrate equivalent weathering performance when formulated at their minimum use level. Titanium Dioxide Functional Equivalent - Dry Powders <table id=""e1""> | Manufacturer | Product | Limitations | Range, phr | |---|---|---|---| | FP Pigments | FP 510 | Note 1 | 0.00 - 1.50 | | TOR Minerals | Hitox TiO2 | | 0.50 - 3.00 | </table> * Denotes experimental or provisional listing Note 1 - When us"
titanium dioxide equivalent grade,GLOBAL,EN,2026-08-29,4,"Exposure Data - Carbon Black, Titanium Dioxide, and Talc - NCBI Bookshelf",https://www.ncbi.nlm.nih.gov/books/NBK326523/,ncbi.nlm.nih.gov,SERP-REV-BUY-EQUIVALENT-GRADE-20260829,"Exposure Data - Carbon Black, Titanium Dioxide, and Talc - NCBI Bookshelf (https://www.ncbi.nlm.nih.gov/books/NBK326523/) citeturn26search1 [wordlim: 200] Crawled: yesterday; Carbon Black, Titanium Dioxide, and Talc. ... Since most commercial titanium dioxide is manufactured from natural material by dissolution of the parent mineral and reprecipitation as fine particles with the structure of anatase or rutile (referred to as titanium dioxide-anatase or titanium dioxide-rutile), most but not all of these chemical impurities are generally removed. ... The type of coating in each grade is also specified (Fisher & Egerton, 2001). --------------------------------------------------------------------------------"
titanium dioxide equivalent grade,GLOBAL,EN,2026-08-29,5,Scientific Advice on Titanium dioxide (TiO₂),https://5.imimg.com/data5/SELLER/Doc/2024/5/416553597/FL/XK/SJ/66466237/titanium-dioxide-anatase-grade.pdf,5.imimg.com,SERP-REV-BUY-EQUIVALENT-GRADE-20260829,Scientific Advice on Titanium dioxide (TiO₂) (https://5.imimg.com/data5/SELLER/Doc/2024/5/416553597/FL/XK/SJ/66466237/titanium-dioxide-anatase-grade.pdf) citeturn26search14 [wordlim: 200] Published: 2.7 years ago; Crawled: 2.7 years ago; Scientific Advice on Titanium dioxide (TiO₂) ... <th>Exact equivalent RM (same grade)</th> --------------------------------------------------------------------------------
titanium dioxide equivalent grade,GLOBAL,EN,2026-08-29,6,"Titanium Dioxide (TiO₂) — Rutile & Anatase Pigment Grades for Coatings, Plastics, Paper, Inks, and Cosmetics | East Materials",https://www.eastmaterials.com/products/titanium-dioxide/,eastmaterials.com,SERP-REV-BUY-EQUIVALENT-GRADE-20260829,"Titanium Dioxide (TiO₂) — Rutile & Anatase Pigment Grades for Coatings, Plastics, Paper, Inks, and Cosmetics | East Materials (https://www.eastmaterials.com/products/titanium-dioxide/) citeturn26search2 [wordlim: 200] Published: 3 months ago; Crawled: yesterday; # Titanium Dioxide (TiO₂) — Rutile & Anatase Pigment Grades for Coatings, Plastics, Paper, Inks, and Cosmetics ... Functionally equivalent to Chemours Ti-Pure, Tronox, Kronos, Venator Tioxide, and Cristal premium rutile and anatase grades. ... Chloride-process universal rutile for plastics & inks | Rutile | Chloride | ≥92% | 0.28–0.35 μm | 14–18 g/100g | Plastic masterbatch, packaging film, gravure inks | Chemours Ti-Pure plastic-grade, Tronox plastic-grade --------------------------------------------------------------------------------"
titanium dioxide equivalent grade,GLOBAL,EN,2026-08-29,7,"Titanium dioxide in sulfate process (Anatase Type) | Products | ISHIHARA SANGYO KAISHA,LTD.",https://www.iskweb.co.jp/eng/products/spec/spec03.html,iskweb.co.jp,SERP-REV-BUY-EQUIVALENT-GRADE-20260829,"Titanium dioxide in sulfate process (Anatase Type) | Products | ISHIHARA SANGYO KAISHA,LTD. (https://www.iskweb.co.jp/eng/products/spec/spec03.html) citeturn26search3 [wordlim: 200] Crawled: 3 weeks ago; # Titanium dioxide in sulfate process (Anatase Type) ... Grade | TiO_{2}% | Main modifier | Avarage particle size(µm) | Oil absorption | Remarks --------------------------------------------------------------------------------"
titanium dioxide equivalent grade,GLOBAL,EN,2026-08-29,8,TABLE 6A – TITANIUM DIOXIDE,https://www.plasticpipe.org/common/Uploaded%20files/Technical/TR-02-2021.pdf,plasticpipe.org,SERP-REV-BUY-EQUIVALENT-GRADE-20260829,TABLE 6A – TITANIUM DIOXIDE (https://www.plasticpipe.org/common/Uploaded%20files/Technical/TR-02-2021.pdf) citeturn26search15 [wordlim: 200] Published: 5.2 years ago; Crawled: 5.2 years ago; TABLE 6B – TITANIUM DIOXIDE FUNCTIONAL EQUIVALENT -- LIQUID DISPERSED --------------------------------------------------------------------------------
titanium dioxide equivalent grade,GLOBAL,EN,2026-08-29,9,TABLE 6C – TITANIUM DIOXIDE FUNCTIONAL EQUIVALENT -- DRY POWDERS,https://ec2-18-220-190-8.us-east-2.compute.amazonaws.com/pdf/tr-2-2020.pdf,ec2-18-220-190-8.us-east-2.compute.amazonaws.com,SERP-REV-BUY-EQUIVALENT-GRADE-20260829,TABLE 6C – TITANIUM DIOXIDE FUNCTIONAL EQUIVALENT -- DRY POWDERS (https://ec2-18-220-190-8.us-east-2.compute.amazonaws.com/pdf/tr-2-2020.pdf) citeturn26search16 [wordlim: 200] Published: 5.9 years ago; Crawled: 5.9 years ago; TABLE 6C – TITANIUM DIOXIDE FUNCTIONAL EQUIVALENT -- DRY POWDERS --------------------------------------------------------------------------------
titanium dioxide equivalent grade,GLOBAL,EN,2026-08-29,10,"KRONOS 2044 titanium dioxide - KRONOS Worldwide, Inc",https://www.kronosww.com/grade/kronos-2044/,kronosww.com,SERP-REV-BUY-EQUIVALENT-GRADE-20260829,"KRONOS 2044 titanium dioxide - KRONOS Worldwide, Inc (https://www.kronosww.com/grade/kronos-2044/) citeturn26search4 [wordlim: 200] Crawled: 3 days ago; Special rutile grade for matte architectural paints and inks, free of TMP- and TME ... Since 1916, KRONOS ® has been producing titanium dioxide pigments (TiO_{2}), the world’s primary pigment for providing whiteness, brightness, and opacity. --------------------------------------------------------------------------------"
titanium dioxide grade alternative,GLOBAL,EN,2026-08-29,1,"Titanium Dioxide (E171 Grade) and the Search For Replacement Opacifiers and Colorants: Supplier Readiness Survey, Case Studies and Regulatory Perspective - ScienceDirect",https://www.sciencedirect.com/science/article/pii/S0022354923005154,sciencedirect.com,SERP-REV-BUY-GRADE-ALTERNATIVE-20260829,"Titanium Dioxide (E171 Grade) and the Search For Replacement Opacifiers and Colorants: Supplier Readiness Survey, Case Studies and Regulatory Perspective - ScienceDirect (https://www.sciencedirect.com/science/article/pii/S0022354923005154) citeturn25search0 [wordlim: 200] Published: 2.3 years ago; Crawled: last week; Titanium Dioxide (E171 Grade) and the Search For Replacement Opacifiers and Colorants: Supplier Readiness Survey, Case Studies and Regulatory Perspective ... A range of technical challenges and regulatory hurdles were identified which mean that, in the short term, it may be difficult to replace titanium dioxide with the currently available alternative materials while readily achieving the same drug product quality attributes, especially for some of the marketed formulations that titanium dioxide is currently used for. ## Journal of Pharmaceutical Sciences Volume 113, Is"
titanium dioxide grade alternative,GLOBAL,EN,2026-08-29,2,The Role of Titanium Dioxide (E171) and the Requirements for Replacement Materials in Oral Solid Dosage Forms: An IQ Consortium Working Group Review - ScienceDirect,https://www.sciencedirect.com/science/article/abs/pii/S002235492200346X,sciencedirect.com,SERP-REV-BUY-GRADE-ALTERNATIVE-20260829,"The Role of Titanium Dioxide (E171) and the Requirements for Replacement Materials in Oral Solid Dosage Forms: An IQ Consortium Working Group Review - ScienceDirect (https://www.sciencedirect.com/science/article/abs/pii/S002235492200346X) citeturn25search1 [wordlim: 200] Published: 3.8 years ago; Crawled: last week; * ### Titanium Dioxide (E171 Grade) and the Search For Replacement Opacifiers and Colorants: Supplier Readiness Survey, Case Studies and Regulatory Perspective ... A range of technical challenges and regulatory hurdles were identified which mean that, in the short term, it may be difficult to replace titanium dioxide with the currently available alternative materials while readily achieving the same drug product quality attributes, especially for some of the marketed formulations that titanium dioxide is currently used for. * ### Titanium Dioxide (E171 Grade) and the S"
titanium dioxide grade alternative,GLOBAL,EN,2026-08-29,3,TiO2 and alternatives_Industry final report to QWP EMA 2024 with annexes,https://www.efpia.eu/media/pzxjd53b/titanium-dioxide-and-alternatives-industry-submission-to-ema-feb-2024.pdf,efpia.eu,SERP-REV-BUY-GRADE-ALTERNATIVE-20260829,"TiO2 and alternatives_Industry final report to QWP EMA 2024 with annexes (https://www.efpia.eu/media/pzxjd53b/titanium-dioxide-and-alternatives-industry-submission-to-ema-feb-2024.pdf) citeturn25search12 [wordlim: 200] • **For Coatings:** For many products alternative coating can replace TiO₂, although significant increased amounts will be required and appearance matching will not generally be possible. ... 18 *Titanium Dioxide (E171 Grade) and the Search For Replacement Opacifiers and Colorants: Supplier Readiness Survey, Case Studies and Regulatory Perspective,* Hancock, Melnick et al, *J Pharm Sci,* Dec **2023**, https://doi.org/10.1016/j.xphs.2023.12.006 Summary Summary of Evidence on Alternatives Industry is continuing to investigate potential alternatives to titanium dioxide (TiO₂) with a clear plan to ensure there is no impact on patients from any replacements. Since 2021 the"
