path,category,match_lines,gate67_lines,bytes,sha256
pages/documents/reach/04_planning/DOC-REACH_PAGE_BRIEF_STATUS_OVERLAY_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,5,2,1299,6bfae70eae636a5d0d4289231fda562a33d4f00acb755836d2f2b0cb10357de4
pages/documents/reach/04_planning/gate3/DOC-REACH_GATE3_VALIDATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,1,3218,5c615658047686ba73fdcc7ba4ee1479586204c7afc3265b6971c7e74317e1db
pages/documents/reach/04_planning/gate3/DOC-REACH_GATE3_WIREFRAME_SPECIFICATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,6,0,5853,beb95cb09c62907feed37303636afdaf2cd5379c249ebe09b502833172a11b83
pages/documents/reach/04_planning/gate4/DOC-REACH_GATE4_VALIDATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,17,0,4329,1aa4a72451580ca8edb06e7cb6cee0561e7149b9c402bd8ae9085234061a8c6e
pages/documents/reach/04_planning/gate4/DOC-REACH_GATE4_VISUAL_DIRECTION_A_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,10,0,6034,4673b04795882b758ae4a84caa8819582ea856edc60f9d027af5f2ae84a63570
pages/documents/reach/04_planning/gate5/DOC-REACH_GATE5_FULL_VISUAL_SPECIFICATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,15,3,5918,cebfdce0d359f826bb5b35e8b37a648b6396990605fc99f375bb73b2fa21488a
pages/documents/reach/04_planning/gate5/DOC-REACH_GATE5_VALIDATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,17,1,5939,42bb5f7a58560f64db25a702e1911cc03b719797f5aacacefe90834cc127a37d
pages/documents/reach/05_review/DOC-REACH_CURRENT_GATE1_APPROVED_MANIFEST_V0.4.md,页面合同/成果/批准：保留并按全局兼容规则解释,9,0,3270,4a38f8a2193cbbde82c94178febc835a24939c0b0bae7006fcec7a96cbf0d6a3
pages/documents/reach/05_review/DOC-REACH_CURRENT_GATE1_BASELINE_MANIFEST_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,0,3622,8328a3a5ce5d45feaf4e9ed1671c5fc7249d329a7ab6dedacea3697516682290
pages/documents/reach/05_review/DOC-REACH_CURRENT_GATE1_BASELINE_MANIFEST_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,0,3808,b1cb6d764de8899590d9d55293815313baabcdf4f721e9d8b42eb9d27094d557
pages/documents/reach/05_review/DOC-REACH_CURRENT_GATE1_BASELINE_MANIFEST_V0.3.md,页面合同/成果/批准：保留并按全局兼容规则解释,5,0,3512,75c7404505c3c4519adf8bcc7b7dbe174779a9305ac89cc320332bb0d344d7bd
pages/documents/reach/05_review/DOC-REACH_CURRENT_GATE6_BASELINE_MANIFEST_V0.12.md,页面合同/成果/批准：保留并按全局兼容规则解释,21,14,5907,9cded213a4b259ed9e52824811779837c737640ca755aa3362399c1f7197557a
pages/documents/reach/05_review/DOC-REACH_GATE1_USER_APPROVAL_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,18,0,3460,4176676c6a0dfcd6070304343ffe9701af1fc35759b798a828b283e5d7fea013
pages/documents/reach/05_review/DOC-REACH_GATE2_ACTIVATION_RECORD_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,6,0,1312,7401372e9d8ba62027219bbc180fd0f4d231d1b72585148deb52fc9b069ec777
pages/documents/reach/05_review/DOC-REACH_GATE2_CONTENT_SKELETON_PROJECT_CONTROL_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,0,5413,a54965ae775d7c10f20cc94f449d6ed9e7e206d7c3bd56db184f80a013a2e2eb
pages/documents/reach/05_review/DOC-REACH_GATE2_CONTENT_SKELETON_PROJECT_CONTROL_SUBMISSION_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,4,0,6268,62ed725235a5259bb99645a6a863af6c84f99141cdb4d9fd1ece9a51a51e70d7
pages/documents/reach/05_review/DOC-REACH_GATE2_FULL_COPY_APPROVAL_AND_GATE3_ACTIVATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,13,0,3057,a556a5946befa9406611bd0eee601fda2b1d7eb9e3dbc6c07971dc3dbb612c1c
pages/documents/reach/05_review/DOC-REACH_GATE2_FULL_COPY_PROJECT_CONTROL_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,4,1,4593,2b13589b54b1a7d3ddc8e472d694ad17bb571f905c8c09c3e43840bff5898ccb
pages/documents/reach/05_review/DOC-REACH_GATE2_SKELETON_V0.1_REVIEW_RESOLUTION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,3,0,2550,6e0c3f5f52888663032fb63fdab49fe747c4df8482de47b4c0980d1f1406606b
pages/documents/reach/05_review/DOC-REACH_GATE2_SKELETON_V0.2_REVIEW_RESOLUTION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,3,0,2273,db27e99847ce3d77273b05b924800ba8293e668e16359e5869c6433b71392158
pages/documents/reach/05_review/DOC-REACH_GATE2_SKELETON_V0.3_USER_APPROVAL_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,3,0,1784,17d9f0d344272a55c71e266b1e0ce3bac26c0e92d68c923899dbaa3795f579d7
pages/documents/reach/05_review/DOC-REACH_GATE3_PROJECT_CONTROL_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,9,1,4359,dd8d245465939ba7bd7a922b39e4a9d3874cbb699067a5a6a9d2e4401087c350
pages/documents/reach/05_review/DOC-REACH_GATE3_USER_APPROVAL_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,11,0,2784,d318f310671e8c5ef5912e818feb8260ed52a22ac057a243a1842480eef77cfa
pages/documents/reach/05_review/DOC-REACH_GATE4_DIRECTION_A_SELECTION_RECORD_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,6,0,1239,7e70cb663c52f723108fad5ed1820bb381fb9d4b675854d536d52ead97e171a1
pages/documents/reach/05_review/DOC-REACH_GATE4_PROJECT_CONTROL_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,12,1,3358,ef07ecaa71b1e1259f9c7394f5d81b8c80fb5eb4025026f1474c17595855a3b3
pages/documents/reach/05_review/DOC-REACH_GATE4_USER_APPROVAL_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,8,2,1758,051d81b61065678e53b66e956175e53c9eda056c3f66066ffeac6fb18abe9c9c
pages/documents/reach/05_review/DOC-REACH_GATE5_ACTIVATION_RECORD_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,1,1247,711631c98ba2c973c98dd7d5b6d7f43053c64fd251d15dc1b6848b39f09a740f
pages/documents/reach/05_review/DOC-REACH_GATE5_INDEPENDENT_REVIEW_RESOLUTION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,3,1,1892,8c307c12faf62d016d2f04b6e25d63c3450714cf3bedcfffb767bbe252160bc4
pages/documents/reach/05_review/DOC-REACH_GATE5_PROJECT_CONTROL_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,13,3,3231,318bdf1e3347d3473fb8d9359b2c15b21e44a1f107d539ea187f220ddf71382e
pages/documents/reach/05_review/DOC-REACH_GATE5_USER_APPROVAL_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,10,6,1641,ace664c71a8f75cd7b403b228b9e0a2d9c8b8e9d85819d58d8c4997f33d4254f
pages/documents/reach/05_review/DOC-REACH_GATE6_ACTIVATION_RECORD_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,6,958,577b75b89117f2844e1e890f0eebb7feeacf7640e75e3b98050b1cc7e0f632ff
pages/documents/reach/05_review/DOC-REACH_GATE6_AUDIT_AND_ACCEPTANCE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,18,15,10852,9515e8cf7be654a09bcc7cc8e72fcccff0271269730dbe7b715689e840bd5e9f
pages/documents/reach/05_review/DOC-REACH_GATE6_FRESH_VALIDATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,10,5,3668,ad034384ee875ace11075378b6e25a317fba43c0c80971d6686d49cf683b003d
pages/documents/reach/05_review/DOC-REACH_GATE6_PROJECT_CONTROL_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,6,1510,805f0b0bab3b76bce838854196afa706a057728e144e01ee534c62d6583b451a
pages/documents/reach/05_review/DOC-REACH_GATE6_USER_DECISION_AND_GATE7_AUTHORIZATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,5,2202,5dd2857ab650f1767191286d3261b9802936eb7c55d3a82c4b596aa107d67a4c
pages/documents/reach/05_review/DOC-REACH_GATE7_HANDOFF_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,12,4,3647,1006ac5b90133f1e185a6542976b2aec2c2411eb6fd2a50a69c1eec3a3008a79
pages/documents/reach/05_review/DOC-REACH_GATE7_HANDOFF_GATE8_AND_GATE9_AUTHORIZATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,15,5,4066,f7296634a918b5c0910e09a70496202fc6617554e9cb156dc7c622515ec59b44
pages/documents/reach/05_review/DOC-REACH_GATE8_EXECUTION_BLOCKER_AND_AUTOMATED_RESUME_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,16,2,2941,099f30bc07d3e1cda2f49a27344b503f9f804917e56e19e56ba17677bcdb49fb
pages/documents/reach/05_review/DOC-REACH_GATE8_GATE9_CONTROLLER_MONITORING_MANDATE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,13,0,2385,b16c4fa8290d03fef7bd63d60ea9e6d358917aec1ee0f17f54c7449f73884c94
pages/documents/reach/05_review/DOC-REACH_GATE8_IMPLEMENTATION_INTAKE_AND_GATE9_ACCEPTANCE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,15,2,7586,5e9d02bd6e08b9d55c7d317b99e815716bd09d3a09b0ed0ea2c0856a59ff93b4
pages/documents/reach/06_handoff/DOC-REACH_CURRENT_GATE7_BASELINE_MANIFEST_V0.13.md,页面合同/成果/批准：保留并按全局兼容规则解释,23,15,8249,93f08d9f790137a86553ba932ef8c6e3f52504a66e7c646d507c8bddf6a1850b
pages/documents/reach/06_handoff/DOC-REACH_CURRENT_GATE8_AUTHORIZATION_MANIFEST_V0.14.md,页面合同/成果/批准：保留并按全局兼容规则解释,15,4,4958,226943c4e3c13f21d42b6171ba3a15492b893b0bcb01c2077e58f767468be51a
pages/documents/reach/06_handoff/DOC-REACH_CURRENT_GATE8_EXECUTION_MANIFEST_V0.15.md,页面合同/成果/批准：保留并按全局兼容规则解释,16,4,3313,f8793e75dbb74cb813ebe7716edce8bf4b996496b04237642b0f413006902531
pages/documents/reach/06_handoff/DOC-REACH_CURRENT_GATE8_MONITORING_MANIFEST_V0.16.md,页面合同/成果/批准：保留并按全局兼容规则解释,17,3,3401,36bfe20ee44c527743d2b85de892605b544451f88de14717beac32261231d6bb
pages/documents/reach/06_handoff/DOC-REACH_CURRENT_GATE9_BASELINE_MANIFEST_V0.17.md,页面合同/成果/批准：保留并按全局兼容规则解释,9,0,2469,f94c8c69e47252ff275bfaa16c24130dd64825de828a481f917c54ee2a3d9ff4
pages/documents/reach/06_handoff/DOC-REACH_GATE7_CONTENT_COMPONENT_MAPPING_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,3,1,5726,51a4e8aaa813c08ee305f6e6bace27121d90c10e58a13c0a01036be092ce775f
pages/documents/reach/06_handoff/DOC-REACH_GATE7_DEVELOPMENT_HANDOFF_PACKAGE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,10,5,6931,7a218768f40135bd73964edd109714898d54d5c2ee15267a6b419e30359733f0
pages/documents/reach/06_handoff/DOC-REACH_GATE7_GATE8_IMPLEMENTATION_GATE9_ACCEPTANCE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,11,2,7500,ec012721feb7da093cd47f075cfd652f596dc4f46af409e87415247c600b2695
pages/documents/reach/06_handoff/DOC-REACH_GATE7_PROJECT_CONTROL_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,15,10,3426,8377aa586422ad931697b5e27689ec0786c16d72557ff2262d57a28b8b743d2d
pages/documents/reach/06_handoff/DOC-REACH_GATE7_PROJECT_CONTROL_REVIEW_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,10,6,3992,45ee28d77841cedde725df7e72e1515330285c42e83796b4cda28aa93d73ce5e
pages/documents/reach/06_handoff/DOC-REACH_GATE7_RESPONSIVE_ACCESSIBILITY_INTERACTION_ACCEPTANCE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,4,1,4911,6edd5863632c5062e46a4d9f935c673a5dc705e3eb810a745fb3b1e99bcbe908
pages/documents/reach/06_handoff/DOC-REACH_GATE7_ROUTE_PREFILL_STATE_CONTRACT_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,2,1,5237,e17bffd0ca7f177c849d924b04c80b4b43f3a3ce277d956c0dbcfc0d8832912a
pages/documents/reach/06_handoff/DOC-REACH_GATE7_SEO_GEO_SCHEMA_SOCIAL_CONTRACT_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,4,2,5543,126f47a854a4370bf980a5ba4dae3dc31e28851dec11bdaac8879fe034288c82
pages/documents/reach/06_handoff/DOC-REACH_GATE7_SITE_SCOPE_SHARED_DEPENDENCY_CONTRACT_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,3,4148,59b266286c405c141d735cf4073b599a95841b03365335c95b0a5ef3c9ee88d5
pages/documents/reach/06_handoff/DOC-REACH_GATE7_SOURCE_PAYLOAD_V0.1.json,页面合同/成果/批准：保留并按全局兼容规则解释,1,1,16871,f9d2a1f14be61eeeb585454ffc139d9ac5051b1515950f39748e8f0e1cf0b339
pages/documents/reach/06_handoff/DOC-REACH_GATE7_VALIDATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,17,13,3805,27a9fa49e160fecba15276bd85d1fc50604fda2c844a39581f5cb308ca52a5ca
pages/documents/tds-sds-coa/01_research/DOC-TDS_GATE1_CLAIM_REGISTER_V0.1.csv,页面合同/成果/批准：保留并按全局兼容规则解释,2,0,3565,3fee169e1f846fe363f758e82562d0b6cee6f6a5895967043b2b960b8045edd3
pages/documents/tds-sds-coa/01_research/DOC-TDS_GATE1_RESEARCH_EVIDENCE_AUDIT_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,9,0,4478,47156ccc0777337a48de8292a6149e92f53b58d45b12f55cc518a27a508ed2db
pages/documents/tds-sds-coa/04_planning/DOC-TDS_CURRENT_GATE2_BASELINE_MANIFEST_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,13,0,3534,a59a2d93cf698f12a9a35397f764fee89604a956d37eedefca8f7cf5e4d0b6f4
pages/documents/tds-sds-coa/04_planning/DOC-TDS_CURRENT_GATE2_BASELINE_MANIFEST_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,11,0,5315,878b17aff5edbd4717a9101814615da1e352c3deb260e07d90a03b9622e66c8f
pages/documents/tds-sds-coa/04_planning/DOC-TDS_CURRENT_GATE2_BASELINE_MANIFEST_V0.3.md,页面合同/成果/批准：保留并按全局兼容规则解释,17,0,7087,000f1e23cda675ae966204834bc0e70cf11d0ab75b320b811bcd8a8f7e8c0612
pages/documents/tds-sds-coa/04_planning/DOC-TDS_CURRENT_GATE2_BASELINE_MANIFEST_V0.4.md,页面合同/成果/批准：保留并按全局兼容规则解释,17,0,8313,17fefdbea936e4e5801eeb5d3c9b4925d69a4b9abe4d682d0187563bf72e666a
pages/documents/tds-sds-coa/04_planning/DOC-TDS_CURRENT_GATE2_BASELINE_MANIFEST_V0.5.md,页面合同/成果/批准：保留并按全局兼容规则解释,22,0,7892,b6c50ad58141f6843bd061e41c1ede9c50f4e2e745b9d12f371a0ed4165c7f53
pages/documents/tds-sds-coa/04_planning/DOC-TDS_CURRENT_GATE3_BASELINE_MANIFEST_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,34,0,8105,65709aa6ef92ac1083423f15677ddda67cb60c575035f4c1a2f0fd177cbd6f70
pages/documents/tds-sds-coa/04_planning/DOC-TDS_CURRENT_GATE3_BASELINE_MANIFEST_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,38,0,9108,0cfce90d904c9f4ed9ce672e3a7f53020b85fa02aaa88f5c0f3aa7806a30d36b
pages/documents/tds-sds-coa/04_planning/DOC-TDS_CURRENT_GATE3_BASELINE_MANIFEST_V0.3.md,页面合同/成果/批准：保留并按全局兼容规则解释,40,0,9459,162d6dd7c6bcf5b1628fa56a86c131b8b514d5ae37f6756f578a8cc7ee4a9307
pages/documents/tds-sds-coa/04_planning/DOC-TDS_CURRENT_GATE4_APPROVED_MANIFEST_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,17,2,2791,26a0bff413dfea1e2c3d6d139dce7a3fcb35e826707cbcfd4840a244952cf0d9
pages/documents/tds-sds-coa/04_planning/DOC-TDS_CURRENT_GATE4_REVIEW_MANIFEST_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,18,1,3090,2302487c81d21166c0558f06c254e25f046421fff560020f2481f9e5a79fbcd3
pages/documents/tds-sds-coa/04_planning/DOC-TDS_CURRENT_GATE5_APPROVED_MANIFEST_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,23,4,3884,b613b97109aa69aa37b64e7320e3ef6c6f94e93a9da89d014c1c2511215ca366
pages/documents/tds-sds-coa/04_planning/DOC-TDS_CURRENT_GATE5_REVIEW_MANIFEST_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,21,1,3102,35105c172cf39eda2b50032126c8d34162c0904ee0f3029ffff789651ba6fbff
pages/documents/tds-sds-coa/04_planning/DOC-TDS_GATE2_CONTENT_SKELETON_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,8,0,10695,82e8945ba23f28c33f57e55fe84ef9e6f3a3bebf43908815c2a93780a7cbaf58
pages/documents/tds-sds-coa/04_planning/DOC-TDS_GATE2_CONTENT_SKELETON_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,10,1,15003,7da909857367922b4fb08a57327587a6c9fd368d39ea48e912e294643dfc2c1a
pages/documents/tds-sds-coa/04_planning/DOC-TDS_GATE2_FULL_BUYER_CLEAN_COPY_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,5,0,11701,f3db88a5e16e8045ba59d792dec9db584acdfeb973f7eb765dd9338e8dc47fb6
pages/documents/tds-sds-coa/04_planning/DOC-TDS_GATE2_FULL_BUYER_CLEAN_COPY_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,5,0,12979,70121f656064532af2f01e37143673b94cc8aaa440e4d66f61ed447c2b7c6345
pages/documents/tds-sds-coa/04_planning/DOC-TDS_GATE2_FULL_BUYER_CLEAN_COPY_V0.3.md,页面合同/成果/批准：保留并按全局兼容规则解释,6,0,13143,2f4b929fde72831909b187e5f87e678e59a16ac94d06c6499cabd1a67ef3f376
pages/documents/tds-sds-coa/04_planning/DOC-TDS_PAGE_BRIEF_STATUS_OVERLAY_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,6,3,1636,a362b4968d0c21c03e3330bbc37ec06496f32ed87609a5e08e343101e2e51b19
pages/documents/tds-sds-coa/04_planning/gate3/DOC-TDS_GATE3_HERO_CTA_TARGETED_CORRECTION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,0,2286,f01cdbe947b78adb534cdaca58743bd6061341993f91909fba67355e375efc2f
pages/documents/tds-sds-coa/04_planning/gate3/DOC-TDS_GATE3_SOURCE_BUNDLE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,8,0,4623,ede97ebe0c39f9125f71f09b75151820de26d7b3cc50ef7f0ebeeb3edd7a32a4
pages/documents/tds-sds-coa/04_planning/gate3/DOC-TDS_GATE3_VALIDATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,10,0,5159,0a64f34bf973683b8522e8a4097131f73bb1bce03b3cd28495acc4b62a4448fa
pages/documents/tds-sds-coa/04_planning/gate3/DOC-TDS_GATE3_WIREFRAME_SPECIFICATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,8,1,6981,d9d06667cbc3c7de46891254ff31e031d8019178a71eabd5f2f2e773efd0f8f2
pages/documents/tds-sds-coa/04_planning/gate4/DOC-TDS_GATE4_VALIDATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,9,0,3955,fe0d6032fcb1daae5034b8b97b05aa292f69ea9e2c7dbe844587c994b2557af0
pages/documents/tds-sds-coa/04_planning/gate4/DOC-TDS_GATE4_VISUAL_DIRECTION_A_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,6,0,5914,3dd42e54582df7fa496dcb2227eba7ab439268a0a8ae7d6c7afc981794b48105
pages/documents/tds-sds-coa/04_planning/gate5/DOC-TDS_GATE5_FULL_VISUAL_SPECIFICATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,15,2,5567,12e028a480798ae18946a290c99cd3428f1ba24b6823721b65859eb340776460
pages/documents/tds-sds-coa/04_planning/gate5/DOC-TDS_GATE5_VALIDATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,12,1,4281,0e71605367fe11edbabb86b9d5e3e97511b6bba1da16e9f9c3eb37022a658ef4
pages/documents/tds-sds-coa/05_review/DOC-TDS_CURRENT_GATE1_APPROVED_MANIFEST_V0.4.md,页面合同/成果/批准：保留并按全局兼容规则解释,9,0,2990,f391010d393d7b741b18b86d2ab2c8ae527af32466d683653e9f4577f733f05b
pages/documents/tds-sds-coa/05_review/DOC-TDS_CURRENT_GATE1_BASELINE_MANIFEST_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,0,3202,57148c2e3a8a2f4685067e79e181e2a9b689ce952315ad64764286635f08b39d
pages/documents/tds-sds-coa/05_review/DOC-TDS_CURRENT_GATE1_BASELINE_MANIFEST_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,6,0,3306,ea63b0b03a72873a43875090990cd2d15f7ea9fe999e8d4732aa4b158302332b
pages/documents/tds-sds-coa/05_review/DOC-TDS_CURRENT_GATE1_BASELINE_MANIFEST_V0.3.md,页面合同/成果/批准：保留并按全局兼容规则解释,5,0,3135,6cd45356c30a48a80491836f23bcf94e5e151429968bf2e5c0446247bd4658e3
pages/documents/tds-sds-coa/05_review/DOC-TDS_CURRENT_GATE6_BASELINE_MANIFEST_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,23,16,6143,c3fe6280b01d9a7af845a88eb439cef1b19e775050ba5fbd4b1ff6c413182713
pages/documents/tds-sds-coa/05_review/DOC-TDS_CURRENT_GATE9_BASELINE_MANIFEST_V0.3.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,1,2350,d5af2e7c91a5df35b807f3dedf5d440bc6f7ba0c3fe9420ba0d7a7eb68a5d212
pages/documents/tds-sds-coa/05_review/DOC-TDS_CURRENT_GATE9_REVIEW_MANIFEST_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,9,2,3341,105bd2c1cc94e067c83fb732b43461775ae64f69134e04966c09d3ca397661e4
pages/documents/tds-sds-coa/05_review/DOC-TDS_CURRENT_GATE9_REVIEW_MANIFEST_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,1,2851,78b8ef562812d26d7618d9dec74e3f43644c6d8aef2bce7c473e5c32931e508a
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE1_USER_APPROVAL_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,19,0,3353,050cc5f3a74e8d2674b697099f60da9fc8048a358b2cbe693541665b501aabde
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE2_CONTENT_SKELETON_PROJECT_CONTROL_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,8,0,3822,d18bafc8c7f5856c208cbb99216f242e4496c4b7d7177accd44c6c300db4beb1
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE2_CONTENT_SKELETON_PROJECT_CONTROL_SUBMISSION_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,6,1,5977,dd54182598cee4f3ee896ebc51bfd7a1daec90f531db8b48359157e4305d2782
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE2_FULL_COPY_APPROVAL_AND_GATE3_ACTIVATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,12,0,3747,19b3b7fcf8ad6930eaa3ce734e9ea8f26b204a69990fbd243787bd7122452b9f
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE2_FULL_COPY_PROJECT_CONTROL_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,10,0,7065,9dab1336cce396ac8c0dbc8bfad9869d4bb49ec9a0143f56fa57ee18f883a8e7
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE2_FULL_COPY_PROJECT_CONTROL_SUBMISSION_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,8,0,6614,65a96f169d3d35e02e94353fef7a321b82459cfa6bdeaccdce1f5feb09868d0e
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE2_SKELETON_USER_APPROVAL_AND_GATE3_PREREQUISITE_AUTHORIZATION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,13,0,3407,7e3aa2628b604b85d18c55f6940436b8100e45550154b9fd81f26fd809729057
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE3_PROJECT_CONTROL_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,7,0,5269,ddd3fbe2d74ef07f9876188e3bc9581d6a2ab88d1e0efc7a2b56efa21fb1cd67
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE3_USER_APPROVAL_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,9,0,2858,e11be80974a575d78c90808f4231ea8b3f77920e8f34c19b31b4c6867b4e4766
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE4_PROJECT_CONTROL_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,10,0,3069,607aaa5daba79b2c9fd67d841ce179dcd05d0fba474acb2ae2c98451fd118ab4
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE4_USER_APPROVAL_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,12,2,2428,ba6307b7b7101ac7f576638f7279d02ab99417fb17698411f058e7a9bf164d1f
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE5_PROJECT_CONTROL_SUBMISSION_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,12,3,2509,18903ce91a7d1e5de2b18802b3d125389e445466f43d3ad0576d77f5b95a982e
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE5_USER_APPROVAL_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,14,5,3167,3acdf10f908ce949ef9cd7203654932c902cb05fda7ebb4fa12bf84404f0d6a0
pages/documents/tds-sds-coa/05_review/DOC-TDS_GATE6_AUDIT_AND_ACCEPTANCE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,30,15,15351,0636f0e2b826651625276c6f6fc7aa8663a4bbaf752eb30576b99e0025044975
