path,original_category,action,governing_rule
pages/markets/netherlands/04_planning/gate3-v0.1/diagnostic_support/preflight-checker-result.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate3-v0.1/diagnostic_support/preflight-visual-readback.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate3-v0.1/diagnostic_support/record.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate3-v0.1/diagnostic_support/render-r1/runtime-checks.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate3-v0.1/diagnostic_support/verify-render.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/assemble-tools.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/attempt-01/preflight-runtime-checks.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/attempt-01/preflight-source-probe.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/attempt-01/verify-render.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/attempt-01/visual-direction.css,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/build-samples.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/complete-export.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/freeze-source.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/measure-visual-roles.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/page-verification-body.cjs.txt,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/preflight-runtime-checks.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/preflight-source-probe.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/source-derivation.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/diagnostic_support/verify-render.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/04_planning/gate4-v0.1/visual-direction.css,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE1_PROJECT_CONTROL_REVIEW_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE2_EXECUTION_AND_BUYER_COLD_READ_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE2_FULL_COPY_BUYER_REVIEW_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE2_FULL_COPY_BUYER_REVIEW_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE2_FULL_COPY_PROJECT_CONTROL_REVIEW_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE2_FULL_COPY_REVISION_RESPONSE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE3_EXECUTION_EVIDENCE_V0.1/final-identity-readback.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE3_EXECUTION_EVIDENCE_V0.1/formal-runtime-checks.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE3_EXECUTION_EVIDENCE_V0.1/formal-visual-readback.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE3_EXECUTION_SELF_CHECK_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE3_PREAUTHORIZED_APPROVAL_AND_CLOSURE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE3_PROJECT_CONTROL_REVIEW_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/MARKET-EU-NL_GATE3_TO_GATE4_HANDOFF_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/gate4-project-control-v0.1/REVIEW_SCOPE.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/gate4-project-control-v0.1/controller-upstream-freeze-check.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/gate4-project-control-v0.1/independent-review/check-inputs.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/gate4-project-control-v0.1/independent-review/input-identities.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/05_review/gate4-project-control-v0.1/independent-review/input-preparation.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/MARKET-EU-NL_CURRENT_GATE_BASELINE_MANIFEST_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/MARKET-EU-NL_CURRENT_GATE_BASELINE_MANIFEST_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/MARKET-EU-NL_CURRENT_GATE_BASELINE_MANIFEST_V0.3.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/MARKET-EU-NL_CURRENT_GATE_BASELINE_MANIFEST_V0.4.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/MARKET-EU-NL_CURRENT_GATE_BASELINE_MANIFEST_V0.5.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/netherlands/MARKET-EU-NL_CURRENT_GATE_BASELINE_MANIFEST_V0.6.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/01_research/MARKET-EU-PL_GATE1_CLAIM_EVIDENCE_REGISTER_V0.1.csv,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/01_research/MARKET-EU-PL_GATE1_CLAIM_EVIDENCE_REGISTER_V0.2.csv,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/01_research/MARKET-EU-PL_GATE1_RESEARCH_REPORT_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/01_research/MARKET-EU-PL_GATE1_RESEARCH_REPORT_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/01_research/MARKET-EU-PL_SEARCH_INTENT_EVIDENCE_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/MARKET-EU-PL_GATE2_CONTENT_CONTRACT_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/MARKET-EU-PL_GATE2_CONTENT_CONTRACT_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/MARKET-EU-PL_GATE2_CONTENT_CONTRACT_V0.3.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/MARKET-EU-PL_GATE2_CONTENT_CONTRACT_V0.4.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/MARKET-EU-PL_GATE2_CONTENT_SKELETON_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/MARKET-EU-PL_GATE2_CONTENT_SKELETON_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/MARKET-EU-PL_GATE2_FULL_BUYER_CLEAN_COPY_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/MARKET-EU-PL_GATE2_FULL_BUYER_CLEAN_COPY_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate3-v0.1/MARKET-EU-PL_GATE3_DESIGN_METHOD_REPORT_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate3-v0.1/asset-inventory.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate3-v0.1/attempt-1/MARKET-EU-PL_GATE3_RESPONSIVE_WIREFRAME_V0.1.html,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate3-v0.1/attempt-1/render-evidence.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate3-v0.1/attempt-1/source-binding.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate3-v0.1/attempt-2/render-evidence.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate3-v0.1/attempt-2/source-binding.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate3-v0.1/build-pl-wireframe.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate3-v0.1/finalize-reports.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate3-v0.1/render-evidence.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate3-v0.1/source-binding.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/MARKET-EU-PL_GATE4_VISUAL_DIRECTION_AND_METHOD_REPORT_V0.1.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/MARKET-EU-PL_GATE4_VISUAL_SAMPLES_V0.1.html,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/approval_core/export-inventory.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/approval_core/source-freeze.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/asset-inventory.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/diagnostic_support/final-readback-receipt.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/diagnostic_support/finalize-records.ps1,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/diagnostic_support/preflight-observations.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/diagnostic_support/runtime-observations.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/diagnostic_support/verify-render-syntax-failure.cjs.txt,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/diagnostic_support/verify-render.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/diagnostic_support/visual-observations.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.1/visual-rules.css,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/MARKET-EU-PL_GATE4_IR01_REPAIR_RESPONSE_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/MARKET-EU-PL_GATE4_VISUAL_DIRECTION_AND_METHOD_REPORT_V0.2.md,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/MARKET-EU-PL_GATE4_VISUAL_SAMPLES_V0.2.html,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/approval_core/export-inventory.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/approval_core/source-freeze.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/asset-inventory.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/diagnostic_support/final-readback-receipt.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/diagnostic_support/finalize-records.cjs,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/diagnostic_support/preflight-attempt1/preflight-observations.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/diagnostic_support/preflight-attempt1/source-freeze.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/diagnostic_support/preflight-attempt1/verify-render.cjs.txt,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/diagnostic_support/preflight-observations.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
pages/markets/poland/04_planning/gate4-v0.2/diagnostic_support/repair-source-inspection.json,页面合同/成果/批准：保留并按全局兼容规则解释,PRESERVE_SPECIFIC_CONTENT_APPLY_GLOBAL_WORKFLOW_COMPATIBILITY,GATE_WORKFLOW_V2.0 §6–6.1
